ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
58890	51,53,55	4,2,2	48,34,49	0,0,0	266	149
58891	5,11,14	0,0,4	10,11,8	1,0,0	274	149
58892	197,165,156	0,1,0	103,122,122	0,0,0	298	149
58893	17,11,27	0,1,1	13,6,8	0,0,1	298	149
58894	0,0,0	0,0,2	2,2,0	0,0,0	232	149
58895	19,12,16	0,0,2	10,5,6	0,0,0	298	149
58896	5,1,0	0,0,1	3,1,2	0,1,0	298	149
58897	65,70,90	0,0,0	98,90,92	1,0,0	179	149
58898	18,16,26	0,0,0	16,20,15	1,0,0	298	149
58899	2,4,2	49,58,66	2,2,3	84,72,80	298	149
58900	48,45,46	0,0,0	51,46,65	1,0,0	298	149
58901	107,116,123	0,0,0	121,98,139	1,0,0	298	149
58902	4,0,6	2,0,0	4,5,6	0,0,0	153	149
58903	2,0,1	260,177,245	0,0,3	241,157,232	298	149
58904	0,0,1	14,14,19	1,0,3	26,14,12	298	149
58905	193,231,181	0,0,0	247,240,187	1,3,1	150	149
58906	126,98,144	0,0,0	94,86,108	1,0,0	255	149
58907	10,9,7	0,0,0	6,4,2	1,0,0	263	149
58908	32,43,33	295,299,293	49,41,53	248,263,339	298	149
58909	0,0,1	47,50,39	2,0,8	42,79,53	159	149
58911	0,1,0	153,174,150	0,0,0	165,133,189	153	149
58912	0,1,0	1,0,0	0,0,2	2,1,3	171	149
58913	177,177,162	0,1,0	182,179,232	0,4,2	298	149
58914	0,6,1	747,654,646	0,2,1	724,617,647	298	149
58915	9,8,4	702,688,621	8,11,2	698,662,672	298	149
58916	958,904,779	4,1,0	917,982,888	2,5,3	164	149
58917	1526,1325,1484	1,0,0	1336,1404,1424	2,0,0	298	149
58918	18,11,9	1,0,0	19,12,8	2,0,0	298	149
58919	5,4,1	51,78,40	5,8,5	73,84,77	298	149
58920	17,9,8	1,0,0	19,11,8	2,0,0	298	149
58921	1,2,2	209,257,235	1,0,2	197,169,209	151	149
58922	0,2,4	250,276,186	2,2,2	263,320,224	254	149
58923	6,7,6	0,0,0	12,8,5	1,0,0	298	149
58924	83,84,97	2,7,4	79,72,90	5,2,2	298	149
58925	50,58,66	1,0,3	46,34,58	1,0,2	298	149
58926	28,35,27	1,0,3	32,27,30	1,0,2	298	149
58927	2,2,4	24,25,43	0,3,0	14,10,28	180	149
58928	12,19,16	13,6,3	15,11,16	4,7,0	175	149
58929	14,14,12	29,41,50	14,10,8	48,48,28	298	149
58930	1,0,0	6,4,2	0,0,0	7,3,3	298	149
58931	3,0,3	169,164,131	4,1,3	156,142,145	241	149
58932	3,0,0	0,0,0	1,0,0	0,2,0	298	149
58933	24,25,26	0,0,0	29,26,33	1,0,0	153	149
58934	14,25,33	0,0,0	18,19,17	2,0,0	236	149
58935	0,0,0	54,64,50	0,0,3	37,53,70	163	149
58936	1,0,0	44,60,57	0,0,3	53,40,61	152	149
58937	49,36,74	0,0,0	68,39,72	2,0,0	298	149
58938	0,0,0	0,2,0	1,0,0	1,0,0	151	149
58939	0,0,0	0,0,2	1,0,0	0,0,0	186	149
58940	0,2,0	30,22,15	1,0,0	16,12,15	189	149
58941	0,2,0	0,0,2	1,0,0	0,0,0	184	149
58942	0,4,0	30,22,15	1,0,0	16,12,15	187	149
58943	0,2,2	30,22,15	0,0,0	16,12,15	152	149
58944	2,4,0	187,172,190	0,0,0	183,134,163	174	149
58945	4,1,6	5,11,6	2,4,5	7,8,12	298	149
58946	0,0,1	63,81,62	0,6,0	48,55,67	155	149
58947	0,0,0	154,192,173	3,0,1	178,136,158	293	149
58948	7,20,12	0,1,0	4,18,4	0,0,0	180	149
58949	1,1,0	0,0,1	3,1,0	0,0,1	293	149
58950	0,0,2	1,3,1	0,0,0	3,0,1	212	149
58951	8,9,7	1,3,1	12,9,9	3,0,1	247	149
58952	0,0,0	1,3,1	3,0,2	3,0,1	260	149
58953	8,9,7	0,0,2	12,9,9	0,0,0	184	149
58954	0,0,0	0,0,2	3,0,2	0,0,0	197	149
58955	0,0,0	8,9,7	3,0,2	12,9,9	162	149
58956	34,28,48	0,0,0	25,16,23	3,0,0	298	149
58957	1,1,2	0,1,0	1,0,0	0,0,0	232	149
58958	7,4,6	0,1,0	7,3,6	0,0,0	245	149
58959	6,3,4	0,0,0	7,3,6	1,0,0	162	149
58960	165,168,178	0,1,0	145,102,133	0,0,0	150	149
58961	0,0,0	164,167,176	1,0,0	145,102,133	231	149
58962	6,3,4	164,167,176	7,3,6	145,102,133	244	149
58963	19,24,22	9,0,2	34,31,28	1,1,4	162	149
58964	11,12,15	0,0,1	15,9,10	3,0,0	298	149
58965	16,29,15	11,12,15	22,24,22	15,9,10	298	149
58966	8,13,8	2,0,0	9,6,0	0,0,0	154	149
58967	5,10,2	2,0,0	3,6,1	0,0,0	192	149
58968	1,6,2	2,0,0	2,10,0	0,0,0	196	149
58969	4,6,0	7,9,6	1,0,1	7,0,0	187	149
58970	0,2,0	7,9,6	0,4,0	7,0,0	191	149
