ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
46235	11016,9446,8404	0,0,0	9918,10882,9737	1,0,0	332	149
46236	11027,9453,8421	0,0,2	9930,10897,9754	4,0,1	333	149
46237	2,3,5	0,1,0	2,4,4	7,0,0	158	149
46238	2,3,5	5,3,0	2,4,4	1,0,1	167	149
46239	4,3,5	0,2,0	3,4,4	0,0,0	191	149
46240	4,3,5	0,2,0	3,4,4	0,0,0	194	149
46241	143,137,84	7,9,5	131,169,109	5,10,3	197	149
46242	137,131,80	0,0,0	129,165,102	0,1,0	211	149
46243	137,131,80	1,0,0	129,165,102	2,0,0	212	149
46244	137,131,80	0,1,2	129,165,102	1,0,1	215	149
46245	686,767,539	2,0,0	686,679,537	3,0,0	233	149
46246	9055,7882,7032	50,29,34	8225,9396,8239	26,38,44	312	149
46247	8829,7439,6815	0,0,0	7786,8802,7807	1,0,0	323	149
46248	8840,7446,6832	0,0,2	7798,8817,7824	4,0,1	324	149
46249	0,1,0	5,3,0	7,0,0	1,0,1	158	149
46250	2,1,0	0,2,0	8,0,0	0,0,0	182	149
46251	2,1,0	0,2,0	8,0,0	0,0,0	185	149
46252	141,135,79	7,9,5	136,165,105	5,10,3	188	149
46253	135,129,75	0,0,0	134,161,98	0,1,0	202	149
46254	135,129,75	1,0,0	134,161,98	2,0,0	203	149
46255	135,129,75	0,1,2	134,161,98	1,0,1	206	149
